# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-02-24 18:07:02 -05:00	(nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 12092000 PUYALLUP RIVER NEAR ELECTRON, WA
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 12092000
#    TS_ID       Parameter Description
#    150830      00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
#
agency_cd	site_no	datetime	tz_cd	Flux	Letter
USGS	12092000	2021-12-06 23:45	PST	592	A
USGS	12092000	2021-12-07 00:00	PST	586	A
USGS	12092000	2021-12-07 00:15	PST	586	A
USGS	12092000	2021-12-07 00:30	PST	586	A
USGS	12092000	2021-12-07 00:45	PST	579	A
USGS	12092000	2021-12-07 01:00	PST	586	A
USGS	12092000	2021-12-07 01:15	PST	572	A
USGS	12092000	2021-12-07 01:30	PST	586	A
USGS	12092000	2021-12-07 01:45	PST	579	A
USGS	12092000	2021-12-07 02:00	PST	572	A
USGS	12092000	2021-12-07 02:15	PST	566	A
USGS	12092000	2021-12-07 02:30	PST	572	A
USGS	12092000	2021-12-07 02:45	PST	572	A
USGS	12092000	2021-12-07 03:00	PST	572	A
USGS	12092000	2021-12-07 03:15	PST	572	A
USGS	12092000	2021-12-07 03:30	PST	566	A
USGS	12092000	2021-12-07 03:45	PST	566	A
USGS	12092000	2021-12-07 04:00	PST	572	A
USGS	12092000	2021-12-07 04:15	PST	566	A
USGS	12092000	2021-12-07 04:30	PST	566	A
USGS	12092000	2021-12-07 04:45	PST	552	A
USGS	12092000	2021-12-07 05:00	PST	566	A
USGS	12092000	2021-12-07 05:15	PST	566	A
USGS	12092000	2021-12-07 05:30	PST	559	A
USGS	12092000	2021-12-07 05:45	PST	559	A
USGS	12092000	2021-12-07 06:00	PST	559	A
USGS	12092000	2021-12-07 06:15	PST	566	A
USGS	12092000	2021-12-07 06:30	PST	552	A
USGS	12092000	2021-12-07 06:45	PST	553	A
USGS	12092000	2021-12-07 07:00	PST	546	A
USGS	12092000	2021-12-07 07:15	PST	553	A
USGS	12092000	2021-12-07 07:30	PST	553	A
USGS	12092000	2021-12-07 07:45	PST	540	A
USGS	12092000	2021-12-07 08:00	PST	546	A
USGS	12092000	2021-12-07 08:15	PST	553	A
USGS	12092000	2021-12-07 08:30	PST	540	A
USGS	12092000	2021-12-07 08:45	PST	540	A
USGS	12092000	2021-12-07 09:00	PST	533	A
USGS	12092000	2021-12-07 09:15	PST	546	A
USGS	12092000	2021-12-07 09:30	PST	540	A
USGS	12092000	2021-12-07 09:45	PST	533	A
USGS	12092000	2021-12-07 10:00	PST	540	A
USGS	12092000	2021-12-07 10:15	PST	527	A
USGS	12092000	2021-12-07 10:30	PST	527	A
USGS	12092000	2021-12-07 10:45	PST	533	A
USGS	12092000	2021-12-07 11:00	PST	540	A
USGS	12092000	2021-12-07 11:15	PST	540	A
USGS	12092000	2021-12-07 11:30	PST	540	A
USGS	12092000	2021-12-07 11:45	PST	533	A
USGS	12092000	2021-12-07 12:00	PST	527	A
USGS	12092000	2021-12-07 12:15	PST	521	A
USGS	12092000	2021-12-07 12:30	PST	540	A
USGS	12092000	2021-12-07 12:45	PST	521	A
USGS	12092000	2021-12-07 13:00	PST	533	A
USGS	12092000	2021-12-07 13:15	PST	533	A
USGS	12092000	2021-12-07 13:30	PST	540	A
USGS	12092000	2021-12-07 13:45	PST	527	A
USGS	12092000	2021-12-07 14:00	PST	514	A
USGS	12092000	2021-12-07 14:15	PST	533	A
USGS	12092000	2021-12-07 14:30	PST	527	A
USGS	12092000	2021-12-07 14:45	PST	521	A
USGS	12092000	2021-12-07 15:00	PST	521	A
USGS	12092000	2021-12-07 15:15	PST	533	A
USGS	12092000	2021-12-07 15:30	PST	527	A
USGS	12092000	2021-12-07 15:45	PST	514	A
USGS	12092000	2021-12-07 16:00	PST	508	A
USGS	12092000	2021-12-07 16:15	PST	527	A
USGS	12092000	2021-12-07 16:30	PST	508	A
USGS	12092000	2021-12-07 16:45	PST	514	A
USGS	12092000	2021-12-07 17:00	PST	514	A
USGS	12092000	2021-12-07 17:15	PST	514	A
USGS	12092000	2021-12-07 17:30	PST	514	A
USGS	12092000	2021-12-07 17:45	PST	514	A
USGS	12092000	2021-12-07 18:00	PST	502	A
USGS	12092000	2021-12-07 18:15	PST	508	A
USGS	12092000	2021-12-07 18:30	PST	521	A
USGS	12092000	2021-12-07 18:45	PST	515	A
USGS	12092000	2021-12-07 19:00	PST	508	A
USGS	12092000	2021-12-07 19:15	PST	502	A
USGS	12092000	2021-12-07 19:30	PST	508	A
USGS	12092000	2021-12-07 19:45	PST	515	A
USGS	12092000	2021-12-07 20:00	PST	508	A
USGS	12092000	2021-12-07 20:15	PST	515	A
USGS	12092000	2021-12-07 20:30	PST	508	A
USGS	12092000	2021-12-07 20:45	PST	508	A
USGS	12092000	2021-12-07 21:00	PST	496	A
USGS	12092000	2021-12-07 21:15	PST	502	A
USGS	12092000	2021-12-07 21:30	PST	508	A
USGS	12092000	2021-12-07 21:45	PST	508	A
USGS	12092000	2021-12-07 22:00	PST	515	A
USGS	12092000	2021-12-07 22:15	PST	508	A
USGS	12092000	2021-12-07 22:30	PST	502	A
USGS	12092000	2021-12-07 22:45	PST	515	A
USGS	12092000	2021-12-07 23:00	PST	502	A
USGS	12092000	2021-12-07 23:15	PST	515	A
USGS	12092000	2021-12-07 23:30	PST	502	A
USGS	12092000	2021-12-07 23:45	PST	502	A
USGS	12092000	2021-12-08 00:00	PST	496	A
USGS	12092000	2021-12-08 00:15	PST	508	A
USGS	12092000	2021-12-08 00:30	PST	490	A
USGS	12092000	2021-12-08 00:45	PST	502	A
USGS	12092000	2021-12-08 01:00	PST	509	A
USGS	12092000	2021-12-08 01:15	PST	509	A
USGS	12092000	2021-12-08 01:30	PST	502	A
USGS	12092000	2021-12-08 01:45	PST	490	A
USGS	12092000	2021-12-08 02:00	PST	502	A
USGS	12092000	2021-12-08 02:15	PST	515	A
USGS	12092000	2021-12-08 02:30	PST	515	A
USGS	12092000	2021-12-08 02:45	PST	509	A
USGS	12092000	2021-12-08 03:00	PST	515	A
USGS	12092000	2021-12-08 03:15	PST	521	A
USGS	12092000	2021-12-08 03:30	PST	515	A
USGS	12092000	2021-12-08 03:45	PST	528	A
USGS	12092000	2021-12-08 04:00	PST	521	A
USGS	12092000	2021-12-08 04:15	PST	528	A
USGS	12092000	2021-12-08 04:30	PST	528	A
USGS	12092000	2021-12-08 04:45	PST	534	A
USGS	12092000	2021-12-08 05:00	PST	528	A
USGS	12092000	2021-12-08 05:15	PST	534	A
USGS	12092000	2021-12-08 05:30	PST	547	A
USGS	12092000	2021-12-08 05:45	PST	547	A
USGS	12092000	2021-12-08 06:00	PST	547	A
USGS	12092000	2021-12-08 06:15	PST	567	A
USGS	12092000	2021-12-08 06:30	PST	567	A
USGS	12092000	2021-12-08 06:45	PST	573	A
USGS	12092000	2021-12-08 07:00	PST	573	A
USGS	12092000	2021-12-08 07:15	PST	567	A
USGS	12092000	2021-12-08 07:30	PST	567	A
USGS	12092000	2021-12-08 07:45	PST	567	A
USGS	12092000	2021-12-08 08:00	PST	573	A
USGS	12092000	2021-12-08 08:15	PST	567	A
USGS	12092000	2021-12-08 08:30	PST	567	A
USGS	12092000	2021-12-08 08:45	PST	567	A
USGS	12092000	2021-12-08 09:00	PST	560	A
USGS	12092000	2021-12-08 09:15	PST	574	A
USGS	12092000	2021-12-08 09:30	PST	560	A
USGS	12092000	2021-12-08 09:45	PST	567	A
USGS	12092000	2021-12-08 10:00	PST	560	A
USGS	12092000	2021-12-08 10:15	PST	560	A
USGS	12092000	2021-12-08 10:30	PST	554	A
USGS	12092000	2021-12-08 10:45	PST	547	A
USGS	12092000	2021-12-08 11:00	PST	554	A
USGS	12092000	2021-12-08 11:15	PST	547	A
USGS	12092000	2021-12-08 11:30	PST	547	A
USGS	12092000	2021-12-08 11:45	PST	547	A
USGS	12092000	2021-12-08 12:00	PST	534	A
USGS	12092000	2021-12-08 12:15	PST	541	A
USGS	12092000	2021-12-08 12:30	PST	534	A
USGS	12092000	2021-12-08 12:45	PST	522	A
USGS	12092000	2021-12-08 13:00	PST	515	A
USGS	12092000	2021-12-08 13:15	PST	522	A
USGS	12092000	2021-12-08 13:30	PST	534	A
USGS	12092000	2021-12-08 13:45	PST	534	A
USGS	12092000	2021-12-08 14:00	PST	515	P
USGS	12092000	2021-12-08 14:15	PST	528	P
USGS	12092000	2021-12-08 14:30	PST	522	P
USGS	12092000	2021-12-08 14:45	PST	528	P
USGS	12092000	2021-12-08 15:00	PST	522	P
USGS	12092000	2021-12-08 15:15	PST	515	P
USGS	12092000	2021-12-08 15:30	PST	509	P
USGS	12092000	2021-12-08 15:45	PST	509	P
USGS	12092000	2021-12-08 16:00	PST	515	P
USGS	12092000	2021-12-08 16:15	PST	515	P
USGS	12092000	2021-12-08 16:30	PST	503	P
USGS	12092000	2021-12-08 16:45	PST	503	P
USGS	12092000	2021-12-08 17:00	PST	509	P
USGS	12092000	2021-12-08 17:15	PST	491	P
USGS	12092000	2021-12-08 17:30	PST	509	P
USGS	12092000	2021-12-08 17:45	PST	503	P
USGS	12092000	2021-12-08 18:00	PST	491	P
USGS	12092000	2021-12-08 18:15	PST	491	P
USGS	12092000	2021-12-08 18:30	PST	503	P
USGS	12092000	2021-12-08 18:45	PST	497	P
USGS	12092000	2021-12-08 19:00	PST	497	P
USGS	12092000	2021-12-08 19:15	PST	497	P
USGS	12092000	2021-12-08 19:30	PST	491	P
USGS	12092000	2021-12-08 19:45	PST	497	P
USGS	12092000	2021-12-08 20:00	PST	497	P
USGS	12092000	2021-12-08 20:15	PST	503	P
USGS	12092000	2021-12-08 20:30	PST	503	P
USGS	12092000	2021-12-08 20:45	PST	497	P
USGS	12092000	2021-12-08 21:00	PST	491	P
USGS	12092000	2021-12-08 21:15	PST	491	P
USGS	12092000	2021-12-08 21:30	PST	491	P
USGS	12092000	2021-12-08 21:45	PST	491	P
USGS	12092000	2021-12-08 22:00	PST	485	P
USGS	12092000	2021-12-08 22:15	PST	491	P
USGS	12092000	2021-12-08 22:30	PST	485	P
USGS	12092000	2021-12-08 22:45	PST	485	P
USGS	12092000	2021-12-08 23:00	PST	478	P
USGS	12092000	2021-12-08 23:15	PST	485	P
USGS	12092000	2021-12-08 23:30	PST	485	P
USGS	12092000	2021-12-08 23:45	PST	478	P
USGS	12092000	2021-12-09 00:00	PST	485	P
USGS	12092000	2021-12-09 00:15	PST	485	P
USGS	12092000	2021-12-09 00:30	PST	473	P
USGS	12092000	2021-12-09 00:45	PST	478	P
USGS	12092000	2021-12-09 01:00	PST	478	P
USGS	12092000	2021-12-09 01:15	PST	478	P
USGS	12092000	2021-12-09 01:30	PST	473	P
USGS	12092000	2021-12-09 01:45	PST	478	P
USGS	12092000	2021-12-09 02:00	PST	467	P
USGS	12092000	2021-12-09 02:15	PST	473	P
USGS	12092000	2021-12-09 02:30	PST	478	P
USGS	12092000	2021-12-09 02:45	PST	478	P
USGS	12092000	2021-12-09 03:00	PST	473	P
USGS	12092000	2021-12-09 03:15	PST	478	P
USGS	12092000	2021-12-09 03:30	PST	478	P
USGS	12092000	2021-12-09 03:45	PST	473	P
USGS	12092000	2021-12-09 04:00	PST	473	P
USGS	12092000	2021-12-09 04:15	PST	485	P
USGS	12092000	2021-12-09 04:30	PST	473	P
USGS	12092000	2021-12-09 04:45	PST	473	P
USGS	12092000	2021-12-09 05:00	PST	473	P
USGS	12092000	2021-12-09 05:15	PST	473	P
USGS	12092000	2021-12-09 05:30	PST	467	P
USGS	12092000	2021-12-09 05:45	PST	478	P
USGS	12092000	2021-12-09 06:00	PST	473	P
USGS	12092000	2021-12-09 06:15	PST	473	P
USGS	12092000	2021-12-09 06:30	PST	478	P
USGS	12092000	2021-12-09 06:45	PST	473	P
USGS	12092000	2021-12-09 07:00	PST	473	P
USGS	12092000	2021-12-09 07:15	PST	473	P
USGS	12092000	2021-12-09 07:30	PST	478	P
USGS	12092000	2021-12-09 07:45	PST	467	P
USGS	12092000	2021-12-09 08:00	PST	478	P
USGS	12092000	2021-12-09 08:15	PST	473	P
USGS	12092000	2021-12-09 08:30	PST	473	P
USGS	12092000	2021-12-09 08:45	PST	478	P
USGS	12092000	2021-12-09 09:00	PST	473	P
USGS	12092000	2021-12-09 09:15	PST	478	P
USGS	12092000	2021-12-09 09:30	PST	467	P
USGS	12092000	2021-12-09 09:45	PST	478	P
USGS	12092000	2021-12-09 10:00	PST	478	P
USGS	12092000	2021-12-09 10:15	PST	478	P
USGS	12092000	2021-12-09 10:30	PST	478	P
USGS	12092000	2021-12-09 10:45	PST	485	P
USGS	12092000	2021-12-09 11:00	PST	478	P
USGS	12092000	2021-12-09 11:15	PST	485	P
USGS	12092000	2021-12-09 11:30	PST	478	P
USGS	12092000	2021-12-09 11:45	PST	478	P
USGS	12092000	2021-12-09 12:00	PST	478	P
USGS	12092000	2021-12-09 12:15	PST	478	P
USGS	12092000	2021-12-09 12:30	PST	478	P
USGS	12092000	2021-12-09 12:45	PST	478	P
USGS	12092000	2021-12-09 13:00	PST	485	P
USGS	12092000	2021-12-09 13:15	PST	473	P
USGS	12092000	2021-12-09 13:30	PST	478	P
USGS	12092000	2021-12-09 13:45	PST	467	P
USGS	12092000	2021-12-09 14:00	PST	485	P
USGS	12092000	2021-12-09 14:15	PST	467	P
USGS	12092000	2021-12-09 14:30	PST	473	P
USGS	12092000	2021-12-09 14:45	PST	485	P
USGS	12092000	2021-12-09 15:00	PST	473	P
USGS	12092000	2021-12-09 15:15	PST	473	P
USGS	12092000	2021-12-09 15:30	PST	473	P
USGS	12092000	2021-12-09 15:45	PST	467	P
USGS	12092000	2021-12-09 16:00	PST	467	P
USGS	12092000	2021-12-09 16:15	PST	473	P
USGS	12092000	2021-12-09 16:30	PST	467	P
USGS	12092000	2021-12-09 16:45	PST	467	P
USGS	12092000	2021-12-09 17:00	PST	467	P
USGS	12092000	2021-12-09 17:15	PST	461	P
USGS	12092000	2021-12-09 17:30	PST	455	P
USGS	12092000	2021-12-09 17:45	PST	455	P
USGS	12092000	2021-12-09 18:00	PST	461	P
USGS	12092000	2021-12-09 18:15	PST	455	P
USGS	12092000	2021-12-09 18:30	PST	449	P
USGS	12092000	2021-12-09 18:45	PST	461	P
USGS	12092000	2021-12-09 19:00	PST	455	P
USGS	12092000	2021-12-09 19:15	PST	461	P
USGS	12092000	2021-12-09 19:30	PST	461	P
USGS	12092000	2021-12-09 19:45	PST	449	P
USGS	12092000	2021-12-09 20:00	PST	455	P
USGS	12092000	2021-12-09 20:15	PST	449	P
USGS	12092000	2021-12-09 20:30	PST	449	P
USGS	12092000	2021-12-09 20:45	PST	455	P
USGS	12092000	2021-12-09 21:00	PST	455	P
USGS	12092000	2021-12-09 21:15	PST	443	P
USGS	12092000	2021-12-09 21:30	PST	443	P
USGS	12092000	2021-12-09 21:45	PST	455	P
USGS	12092000	2021-12-09 22:00	PST	443	P
USGS	12092000	2021-12-09 22:15	PST	455	P
USGS	12092000	2021-12-09 22:30	PST	449	P
USGS	12092000	2021-12-09 22:45	PST	461	P
USGS	12092000	2021-12-09 23:00	PST	455	P
USGS	12092000	2021-12-09 23:15	PST	449	P
USGS	12092000	2021-12-09 23:30	PST	449	P
USGS	12092000	2021-12-09 23:45	PST	449	P
USGS	12092000	2021-12-10 00:00	PST	449	P
USGS	12092000	2021-12-10 00:15	PST	455	P
USGS	12092000	2021-12-10 00:30	PST	455	P
USGS	12092000	2021-12-10 00:45	PST	455	P
USGS	12092000	2021-12-10 01:00	PST	455	P
USGS	12092000	2021-12-10 01:15	PST	455	P
USGS	12092000	2021-12-10 01:30	PST	449	P
USGS	12092000	2021-12-10 01:45	PST	449	P
USGS	12092000	2021-12-10 02:00	PST	461	P
USGS	12092000	2021-12-10 02:15	PST	449	P
USGS	12092000	2021-12-10 02:30	PST	455	P
USGS	12092000	2021-12-10 02:45	PST	449	P
USGS	12092000	2021-12-10 03:00	PST	443	P
USGS	12092000	2021-12-10 03:15	PST	443	P
USGS	12092000	2021-12-10 03:30	PST	449	P
USGS	12092000	2021-12-10 03:45	PST	443	P
USGS	12092000	2021-12-10 04:00	PST	449	P
USGS	12092000	2021-12-10 04:15	PST	443	P
USGS	12092000	2021-12-10 04:30	PST	438	P
USGS	12092000	2021-12-10 04:45	PST	432	P
USGS	12092000	2021-12-10 05:00	PST	449	P
USGS	12092000	2021-12-10 05:15	PST	438	P
USGS	12092000	2021-12-10 05:30	PST	443	P
USGS	12092000	2021-12-10 05:45	PST	438	P
USGS	12092000	2021-12-10 06:00	PST	449	P
USGS	12092000	2021-12-10 06:15	PST	438	P
USGS	12092000	2021-12-10 06:30	PST	443	P
USGS	12092000	2021-12-10 06:45	PST	438	P
USGS	12092000	2021-12-10 07:00	PST	432	P
USGS	12092000	2021-12-10 07:15	PST	443	P
USGS	12092000	2021-12-10 07:30	PST	438	P
USGS	12092000	2021-12-10 07:45	PST	443	P
USGS	12092000	2021-12-10 08:00	PST	438	P
USGS	12092000	2021-12-10 08:15	PST	438	P
USGS	12092000	2021-12-10 08:30	PST	438	P
USGS	12092000	2021-12-10 08:45	PST	438	P
USGS	12092000	2021-12-10 09:00	PST	438	P
USGS	12092000	2021-12-10 09:15	PST	426	P
USGS	12092000	2021-12-10 09:30	PST	438	P
USGS	12092000	2021-12-10 09:45	PST	432	P
USGS	12092000	2021-12-10 10:00	PST	438	P
USGS	12092000	2021-12-10 10:15	PST	432	P
USGS	12092000	2021-12-10 10:30	PST	438	P
USGS	12092000	2021-12-10 10:45	PST	432	P
USGS	12092000	2021-12-10 11:00	PST	432	P
USGS	12092000	2021-12-10 11:15	PST	432	P
USGS	12092000	2021-12-10 11:30	PST	432	P
USGS	12092000	2021-12-10 11:45	PST	432	P
USGS	12092000	2021-12-10 12:00	PST	432	P
USGS	12092000	2021-12-10 12:15	PST	438	P
USGS	12092000	2021-12-10 12:30	PST	432	P
USGS	12092000	2021-12-10 12:45	PST	432	P
USGS	12092000	2021-12-10 13:00	PST	438	P
USGS	12092000	2021-12-10 13:15	PST	438	P
USGS	12092000	2021-12-10 13:30	PST	438	P
USGS	12092000	2021-12-10 13:45	PST	432	P
USGS	12092000	2021-12-10 14:00	PST	443	P
USGS	12092000	2021-12-10 14:15	PST	421	P
USGS	12092000	2021-12-10 14:30	PST	438	P
USGS	12092000	2021-12-10 14:45	PST	432	P
USGS	12092000	2021-12-10 15:00	PST	432	P
USGS	12092000	2021-12-10 15:15	PST	438	P
USGS	12092000	2021-12-10 15:30	PST	432	P
USGS	12092000	2021-12-10 15:45	PST	426	P
USGS	12092000	2021-12-10 16:00	PST	432	P
USGS	12092000	2021-12-10 16:15	PST	432	P
USGS	12092000	2021-12-10 16:30	PST	426	P
USGS	12092000	2021-12-10 16:45	PST	426	P
USGS	12092000	2021-12-10 17:00	PST	432	P
USGS	12092000	2021-12-10 17:15	PST	432	P
USGS	12092000	2021-12-10 17:30	PST	426	P
USGS	12092000	2021-12-10 17:45	PST	432	P
USGS	12092000	2021-12-10 18:00	PST	432	P
USGS	12092000	2021-12-10 18:15	PST	438	P
USGS	12092000	2021-12-10 18:30	PST	426	P
USGS	12092000	2021-12-10 18:45	PST	432	P
USGS	12092000	2021-12-10 19:00	PST	426	P
USGS	12092000	2021-12-10 19:15	PST	432	P
USGS	12092000	2021-12-10 19:30	PST	426	P
USGS	12092000	2021-12-10 19:45	PST	432	P
USGS	12092000	2021-12-10 20:00	PST	432	P
USGS	12092000	2021-12-10 20:15	PST	432	P
USGS	12092000	2021-12-10 20:30	PST	432	P
USGS	12092000	2021-12-10 20:45	PST	432	P
USGS	12092000	2021-12-10 21:00	PST	432	P
USGS	12092000	2021-12-10 21:15	PST	438	P
USGS	12092000	2021-12-10 21:30	PST	438	P
USGS	12092000	2021-12-10 21:45	PST	432	P
USGS	12092000	2021-12-10 22:00	PST	426	P
USGS	12092000	2021-12-10 22:15	PST	432	P
USGS	12092000	2021-12-10 22:30	PST	432	P
USGS	12092000	2021-12-10 22:45	PST	432	P
USGS	12092000	2021-12-10 23:00	PST	432	P
USGS	12092000	2021-12-10 23:15	PST	438	P
USGS	12092000	2021-12-10 23:30	PST	438	P
USGS	12092000	2021-12-10 23:45	PST	438	P
USGS	12092000	2021-12-11 00:00	PST	443	P
USGS	12092000	2021-12-11 00:15	PST	438	P
USGS	12092000	2021-12-11 00:30	PST	455	P
USGS	12092000	2021-12-11 00:45	PST	455	P
USGS	12092000	2021-12-11 01:00	PST	455	P
USGS	12092000	2021-12-11 01:15	PST	461	P
USGS	12092000	2021-12-11 01:30	PST	467	P
USGS	12092000	2021-12-11 01:45	PST	473	P
USGS	12092000	2021-12-11 02:00	PST	467	P
USGS	12092000	2021-12-11 02:15	PST	467	P
USGS	12092000	2021-12-11 02:30	PST	485	P
USGS	12092000	2021-12-11 02:45	PST	485	P
USGS	12092000	2021-12-11 03:00	PST	485	P
USGS	12092000	2021-12-11 03:15	PST	491	P
USGS	12092000	2021-12-11 03:30	PST	497	P
USGS	12092000	2021-12-11 03:45	PST	491	P
USGS	12092000	2021-12-11 04:00	PST	497	P
USGS	12092000	2021-12-11 04:15	PST	491	P
USGS	12092000	2021-12-11 04:30	PST	503	P
USGS	12092000	2021-12-11 04:45	PST	503	P
USGS	12092000	2021-12-11 05:00	PST	503	P
USGS	12092000	2021-12-11 05:15	PST	509	P
USGS	12092000	2021-12-11 05:30	PST	522	P
USGS	12092000	2021-12-11 05:45	PST	522	P
USGS	12092000	2021-12-11 06:00	PST	522	P
USGS	12092000	2021-12-11 06:15	PST	522	P
USGS	12092000	2021-12-11 06:30	PST	541	P
USGS	12092000	2021-12-11 06:45	PST	541	P
USGS	12092000	2021-12-11 07:00	PST	554	P
USGS	12092000	2021-12-11 07:15	PST	554	P
USGS	12092000	2021-12-11 07:30	PST	541	P
USGS	12092000	2021-12-11 07:45	PST	554	P
USGS	12092000	2021-12-11 08:00	PST	554	P
USGS	12092000	2021-12-11 08:15	PST	574	P
USGS	12092000	2021-12-11 08:30	PST	587	P
USGS	12092000	2021-12-11 08:45	PST	594	P
USGS	12092000	2021-12-11 09:00	PST	608	P
USGS	12092000	2021-12-11 09:15	PST	629	P
USGS	12092000	2021-12-11 09:30	PST	643	P
USGS	12092000	2021-12-11 09:45	PST	665	P
USGS	12092000	2021-12-11 10:00	PST	680	P
USGS	12092000	2021-12-11 10:15	PST	688	P
USGS	12092000	2021-12-11 10:30	PST	703	P
USGS	12092000	2021-12-11 10:45	PST	734	P
USGS	12092000	2021-12-11 11:00	PST	718	P
USGS	12092000	2021-12-11 11:15	PST	741	P
USGS	12092000	2021-12-11 11:30	PST	765	P
USGS	12092000	2021-12-11 11:45	PST	765	P
USGS	12092000	2021-12-11 12:00	PST	765	P
USGS	12092000	2021-12-11 12:15	PST	765	P
USGS	12092000	2021-12-11 12:30	PST	773	P
USGS	12092000	2021-12-11 12:45	PST	757	P
USGS	12092000	2021-12-11 13:00	PST	773	P
USGS	12092000	2021-12-11 13:15	PST	773	P
USGS	12092000	2021-12-11 13:30	PST	757	P
USGS	12092000	2021-12-11 13:45	PST	765	P
USGS	12092000	2021-12-11 14:00	PST	757	P
USGS	12092000	2021-12-11 14:15	PST	773	P
USGS	12092000	2021-12-11 14:30	PST	757	P
USGS	12092000	2021-12-11 14:45	PST	765	P
USGS	12092000	2021-12-11 15:00	PST	773	P
USGS	12092000	2021-12-11 15:15	PST	765	P
USGS	12092000	2021-12-11 15:30	PST	765	P
USGS	12092000	2021-12-11 15:45	PST	765	P
USGS	12092000	2021-12-11 16:00	PST	749	P
USGS	12092000	2021-12-11 16:15	PST	749	P
USGS	12092000	2021-12-11 16:30	PST	765	P
USGS	12092000	2021-12-11 16:45	PST	757	P
USGS	12092000	2021-12-11 17:00	PST	765	P
USGS	12092000	2021-12-11 17:15	PST	773	P
USGS	12092000	2021-12-11 17:30	PST	757	P
USGS	12092000	2021-12-11 17:45	PST	781	P
USGS	12092000	2021-12-11 18:00	PST	765	P
USGS	12092000	2021-12-11 18:15	PST	757	P
USGS	12092000	2021-12-11 18:30	PST	773	P
USGS	12092000	2021-12-11 18:45	PST	765	P
USGS	12092000	2021-12-11 19:00	PST	757	P
USGS	12092000	2021-12-11 19:15	PST	757	P
USGS	12092000	2021-12-11 19:30	PST	765	P
USGS	12092000	2021-12-11 19:45	PST	741	P
USGS	12092000	2021-12-11 20:00	PST	741	P
USGS	12092000	2021-12-11 20:15	PST	741	P
USGS	12092000	2021-12-11 20:30	PST	741	P
USGS	12092000	2021-12-11 20:45	PST	734	P
USGS	12092000	2021-12-11 21:00	PST	710	P
USGS	12092000	2021-12-11 21:15	PST	710	P
USGS	12092000	2021-12-11 21:30	PST	703	P
USGS	12092000	2021-12-11 21:45	PST	695	P
USGS	12092000	2021-12-11 22:00	PST	695	P
USGS	12092000	2021-12-11 22:15	PST	673	P
USGS	12092000	2021-12-11 22:30	PST	673	P
USGS	12092000	2021-12-11 22:45	PST	680	P
USGS	12092000	2021-12-11 23:00	PST	680	P
USGS	12092000	2021-12-11 23:15	PST	658	P
USGS	12092000	2021-12-11 23:30	PST	658	P
USGS	12092000	2021-12-11 23:45	PST	658	P
USGS	12092000	2021-12-12 00:00	PST	651	P
USGS	12092000	2021-12-12 00:15	PST	651	P
USGS	12092000	2021-12-12 00:30	PST	636	P
USGS	12092000	2021-12-12 00:45	PST	643	P
USGS	12092000	2021-12-12 01:00	PST	636	P
USGS	12092000	2021-12-12 01:15	PST	629	P
USGS	12092000	2021-12-12 01:30	PST	643	P
USGS	12092000	2021-12-12 01:45	PST	629	P
USGS	12092000	2021-12-12 02:00	PST	629	P
USGS	12092000	2021-12-12 02:15	PST	629	P
USGS	12092000	2021-12-12 02:30	PST	636	P
USGS	12092000	2021-12-12 02:45	PST	629	P
USGS	12092000	2021-12-12 03:00	PST	636	P
USGS	12092000	2021-12-12 03:15	PST	629	P
USGS	12092000	2021-12-12 03:30	PST	636	P
USGS	12092000	2021-12-12 03:45	PST	615	P
USGS	12092000	2021-12-12 04:00	PST	622	P
USGS	12092000	2021-12-12 04:15	PST	615	P
USGS	12092000	2021-12-12 04:30	PST	601	P
USGS	12092000	2021-12-12 04:45	PST	608	P
USGS	12092000	2021-12-12 05:00	PST	608	P
USGS	12092000	2021-12-12 05:15	PST	601	P
USGS	12092000	2021-12-12 05:30	PST	594	P
USGS	12092000	2021-12-12 05:45	PST	601	P
USGS	12092000	2021-12-12 06:00	PST	587	P
USGS	12092000	2021-12-12 06:15	PST	587	P
USGS	12092000	2021-12-12 06:30	PST	594	P
USGS	12092000	2021-12-12 06:45	PST	594	P
USGS	12092000	2021-12-12 07:00	PST	587	P
USGS	12092000	2021-12-12 07:15	PST	574	P
USGS	12092000	2021-12-12 07:30	PST	587	P
USGS	12092000	2021-12-12 07:45	PST	574	P
USGS	12092000	2021-12-12 08:00	PST	580	P
USGS	12092000	2021-12-12 08:15	PST	574	P
USGS	12092000	2021-12-12 08:30	PST	574	P
USGS	12092000	2021-12-12 08:45	PST	567	P
